----------- Loading graphs ------------
[PFM2] order=3 vv_size=2229 threads=8
[PFM2] order=6 vv_size=79 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=17 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=99 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=33 threads=8
[PFM2] order=4 vv_size=318 threads=8
[PFM2] order=3 vv_size=1 threads=1
[PFM2] order=5 vv_size=22 threads=8
[PFM2] order=5 vv_size=1773 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=4273 threads=8
[PFM2] order=3 vv_size=114 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=248 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=343 threads=8
[PFM2] order=6 vv_size=171 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=22 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=110 threads=8
[PFM2] order=5 vv_size=85 threads=8
[PFM2] order=3 vv_size=2008 threads=8
[PFM2] order=3 vv_size=14 threads=8
[PFM2] order=5 vv_size=1919 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=46 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=347 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=182 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=655 threads=8
[PFM2] order=6 vv_size=11 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=68 threads=8
[PFM2] order=5 vv_size=206 threads=8
[PFM2] order=6 vv_size=188 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=4021 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=202 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=3180 threads=8
[PFM2] order=6 vv_size=18 threads=8
[PFM2] order=5 vv_size=1174 threads=8
[PFM2] order=5 vv_size=178 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=431 threads=8
[PFM2] order=4 vv_size=461 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=114 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=3594 threads=8
[PFM2] order=6 vv_size=170 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=18 threads=8
[PFM2] order=1 vv_size=887 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=15 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=57 threads=8
[PFM2] order=6 vv_size=498 threads=8
[PFM2] order=6 vv_size=918 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=107 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=6353 threads=8
[PFM2] order=2 vv_size=3056 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=1128 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=899 threads=8
[PFM2] order=6 vv_size=512 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=1196 threads=8
[PFM2] order=6 vv_size=9 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=72 threads=8
[PFM2] order=6 vv_size=14 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=1 threads=1
[PFM2] order=1 vv_size=1921 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=51 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=27 threads=8
[PFM2] order=4 vv_size=1617 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=862 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=3345 threads=8
[PFM2] order=4 vv_size=14257 threads=8
[PFM2] order=6 vv_size=2049 threads=8
[PFM2] order=1 vv_size=57 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=6143 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=140 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=68 threads=8
[PFM2] order=3 vv_size=22 threads=8
[PFM2] order=1 vv_size=42 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=166 threads=8
[PFM2] order=5 vv_size=20 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=20 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=30 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=2014 threads=8
[PFM2] order=3 vv_size=708 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=26 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=7087 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=3536 threads=8
[PFM2] order=5 vv_size=6078 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=414 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=851 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=98 threads=8
[PFM2] order=1 vv_size=87 threads=8
[PFM2] order=6 vv_size=3140 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=456 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=20 threads=8
[PFM2] order=6 vv_size=5108 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=109 threads=8
[PFM2] order=0 vv_size=1110 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=569 threads=8
[PFM2] order=0 vv_size=2464 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=285 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=3319 threads=8
[PFM2] order=6 vv_size=15 threads=8
[PFM2] order=4 vv_size=46 threads=8
[PFM2] order=5 vv_size=156 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=5014 threads=8
[PFM2] order=3 vv_size=2 threads=2
[PFM2] order=3 vv_size=33 threads=8
[PFM2] order=4 vv_size=167 threads=8
[PFM2] order=6 vv_size=324 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=711 threads=8
[PFM2] order=3 vv_size=595 threads=8
[PFM2] order=6 vv_size=1128 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=45 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=1134 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=1461 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=645 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=44 threads=8
[PFM2] order=4 vv_size=53 threads=8
[PFM2] order=5 vv_size=524 threads=8
[PFM2] order=4 vv_size=544 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=2173 threads=8
[PFM2] order=3 vv_size=62 threads=8
[PFM2] order=5 vv_size=767 threads=8
[PFM2] order=4 vv_size=825 threads=8
[PFM2] order=6 vv_size=326 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=109 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=22 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=2001 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=46 threads=8
[PFM2] order=5 vv_size=7340 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=180 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=117 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=6 vv_size=3 threads=3
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=836 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=242 threads=8
[PFM2] order=6 vv_size=1014 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=2702 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=440 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=62 threads=8
[PFM2] order=2 vv_size=430 threads=8
[PFM2] order=6 vv_size=66 threads=8
[PFM2] order=6 vv_size=2076 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=62 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=14 threads=8
[PFM2] order=4 vv_size=19084 threads=8
[PFM2] order=3 vv_size=1639 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=5 vv_size=35 threads=8
[PFM2] order=4 vv_size=1207 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=1899 threads=8
[PFM2] order=6 vv_size=76 threads=8
[PFM2] order=3 vv_size=16 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=124 threads=8
[PFM2] order=5 vv_size=55 threads=8
[PFM2] order=0 vv_size=101 threads=8
[PFM2] order=5 vv_size=252 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=189 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=3 vv_size=109 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=313 threads=8
[PFM2] order=5 vv_size=789 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=1952 threads=8
[PFM2] order=0 vv_size=889 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=267 threads=8
[PFM2] order=3 vv_size=674 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=54 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=135 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=38 threads=8
[PFM2] order=5 vv_size=12 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=12 threads=8
[PFM2] order=6 vv_size=1080 threads=8
[PFM2] order=5 vv_size=18 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=59 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=576 threads=8
[PFM2] order=5 vv_size=28 threads=8
[PFM2] order=6 vv_size=10 threads=8
[PFM2] order=1 vv_size=55 threads=8
[PFM2] order=6 vv_size=178 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=272 threads=8
[PFM2] order=4 vv_size=11005 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=86 threads=8
[PFM2] order=6 vv_size=21 threads=8
[PFM2] order=5 vv_size=434 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=198 threads=8
[PFM2] order=2 vv_size=109 threads=8
[PFM2] order=4 vv_size=240 threads=8
[PFM2] order=4 vv_size=182 threads=8
[PFM2] order=2 vv_size=44 threads=8
[PFM2] order=6 vv_size=1387 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=358 threads=8
[PFM2] order=3 vv_size=132 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=41 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=107 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=1488 threads=8
[PFM2] order=0 vv_size=42 threads=8
[PFM2] order=2 vv_size=54 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=57 threads=8
[PFM2] order=5 vv_size=2228 threads=8
[PFM2] order=6 vv_size=2133 threads=8
[PFM2] order=4 vv_size=257 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=942 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=4 vv_size=29 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=298 threads=8
[PFM2] order=1 vv_size=1285 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=91 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=0 vv_size=101 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=194 threads=8
[PFM2] order=4 vv_size=348 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=4 vv_size=12 threads=8
[PFM2] order=4 vv_size=217 threads=8
[PFM2] order=6 vv_size=80 threads=8
[PFM2] order=3 vv_size=1790 threads=8
[PFM2] order=1 vv_size=3321 threads=8
[PFM2] order=2 vv_size=2030 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=7658 threads=8
[PFM2] order=3 vv_size=216 threads=8
[PFM2] order=6 vv_size=54 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=7062 threads=8
[PFM2] order=6 vv_size=166 threads=8
[PFM2] order=4 vv_size=820 threads=8
[PFM2] order=5 vv_size=10 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=6455 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=0 vv_size=2202 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=91 threads=8
[PFM2] order=5 vv_size=72 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=709 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=4493 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=190 threads=8
[PFM2] order=6 vv_size=769 threads=8
[PFM2] order=4 vv_size=19 threads=8
[PFM2] order=5 vv_size=157 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=3 vv_size=5711 threads=8
[PFM2] order=3 vv_size=510 threads=8
[PFM2] order=5 vv_size=19 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=1783 threads=8
[PFM2] order=4 vv_size=206 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=1653 threads=8
[PFM2] order=3 vv_size=7197 threads=8
[PFM2] order=6 vv_size=1 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=62 threads=8
[PFM2] order=6 vv_size=26 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=1 vv_size=400 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=5 threads=5
[PFM2] order=4 vv_size=45 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=22 threads=8
[PFM2] order=6 vv_size=575 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=133 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=103 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=5 vv_size=8537 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=822 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=1220 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=126 threads=8
[PFM2] order=5 vv_size=55 threads=8
[PFM2] order=6 vv_size=162 threads=8
[PFM2] order=5 vv_size=1900 threads=8
[PFM2] order=3 vv_size=24 threads=8
[PFM2] order=3 vv_size=33 threads=8
[PFM2] order=5 vv_size=8 threads=8
[PFM2] order=4 vv_size=492 threads=8
[PFM2] order=6 vv_size=30 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=1 vv_size=13 threads=8
[PFM2] order=3 vv_size=911 threads=8
[PFM2] order=0 vv_size=1041 threads=8
[PFM2] order=6 vv_size=5008 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=32 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=2620 threads=8
[PFM2] order=1 vv_size=15 threads=8
[PFM2] order=4 vv_size=9950 threads=8
[PFM2] order=1 vv_size=75 threads=8
[PFM2] order=3 vv_size=3659 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=837 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=649 threads=8
[PFM2] order=4 vv_size=0 threads=1
[PFM2] order=5 vv_size=2061 threads=8
[PFM2] order=3 vv_size=115 threads=8
[PFM2] order=2 vv_size=2784 threads=8
[PFM2] order=6 vv_size=79 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=6 vv_size=21 threads=8
[PFM2] order=6 vv_size=34 threads=8
[PFM2] order=4 vv_size=2685 threads=8
[PFM2] order=1 vv_size=26 threads=8
[PFM2] order=1 vv_size=4 threads=4
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=3 vv_size=87 threads=8
[PFM2] order=5 vv_size=17 threads=8
[PFM2] order=6 vv_size=660 threads=8
[PFM2] order=4 vv_size=45 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=4 vv_size=373 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=928 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=1084 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=224 threads=8
[PFM2] order=5 vv_size=3191 threads=8
[PFM2] order=3 vv_size=336 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=985 threads=8
[PFM2] order=1 vv_size=10 threads=8
[PFM2] order=6 vv_size=14 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=11 threads=8
[PFM2] order=3 vv_size=120 threads=8
[PFM2] order=5 vv_size=32 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=4 vv_size=158 threads=8
[PFM2] order=5 vv_size=5 threads=5
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=0 vv_size=406 threads=8
[PFM2] order=4 vv_size=24 threads=8
[PFM2] order=6 vv_size=30 threads=8
[PFM2] order=6 vv_size=1274 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=10 threads=8
[PFM2] order=4 vv_size=30 threads=8
[PFM2] order=3 vv_size=1163 threads=8
[PFM2] order=5 vv_size=37 threads=8
[PFM2] order=4 vv_size=473 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=140 threads=8
[PFM2] order=6 vv_size=36 threads=8
[PFM2] order=2 vv_size=49 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=2 vv_size=501 threads=8
[PFM2] order=1 vv_size=236 threads=8
[PFM2] order=4 vv_size=11851 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=1699 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=134 threads=8
[PFM2] order=3 vv_size=4337 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=6522 threads=8
[PFM2] order=4 vv_size=39 threads=8
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=31 threads=8
[PFM2] order=4 vv_size=5 threads=5
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=5 vv_size=19 threads=8
[PFM2] order=2 vv_size=153 threads=8
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=5 vv_size=1749 threads=8
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=18 threads=8
[PFM2] order=1 vv_size=53 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=2 vv_size=0 threads=1
[PFM2] order=6 vv_size=22 threads=8
[PFM2] order=4 vv_size=308 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=6 vv_size=0 threads=1
[PFM2] order=4 vv_size=18 threads=8
[PFM2] order=6 vv_size=4373 threads=8
[PFM2] order=6 vv_size=967 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=1 vv_size=104 threads=8
[PFM2] order=1 vv_size=0 threads=1
[PFM2] order=5 vv_size=571 threads=8
[PFM2] order=3 vv_size=240 threads=8
[PFM2] order=4 vv_size=128 threads=8
[PFM2] order=5 vv_size=0 threads=1
[PFM2] order=3 vv_size=0 threads=1
[PFM2] order=3 vv_size=3 threads=3
[PFM2] order=6 vv_size=30 threads=8
[PFM2] order=0 vv_size=0 threads=1
[PFM2] order=3 vv_size=69 threads=8
